,variable,precision,recall,f1,auc,auc+f1+prec,data_fill,transformation,resample,classifier
151,var8,0.9509795769086952,0.8314994389455526,0.8859593608577467,0.5506456036281632,2.387584541394605,median,minmax,SMOTE,LR
152,"var1,var2",0.9537661419883059,0.9220887973337352,0.9372482411202456,0.5824824916993885,2.47349687480794,median,minmax,SMOTE,LR
153,"var1,var3",0.953763005388366,0.922021805757926,0.9372112438573118,0.5719261862030136,2.462900435448692,median,minmax,SMOTE,LR
154,"var1,var4",0.9574682417340166,0.9363412550871728,0.9463303074635171,0.6578039082757233,2.5616024574732568,median,minmax,SMOTE,LR
155,"var1,var5",0.953763005388366,0.922021805757926,0.9372112438573118,0.5651237657002431,2.456098014945921,median,minmax,SMOTE,LR
156,"var1,var6",0.953763005388366,0.922021805757926,0.9372112438573118,0.5660919939609156,2.4570662432065933,median,minmax,SMOTE,LR
157,"var1,var7",0.9533219122830064,0.9156743539499907,0.9336497014343332,0.5675017322375013,2.454473345954841,median,minmax,SMOTE,LR
158,"var1,var8",0.951835625123338,0.8282670954127519,0.8841778264274592,0.5606977355090556,2.3967111870598528,median,minmax,SMOTE,LR
159,"var2,var3",0.95198565315895,0.6420305146627812,0.7612474567037697,0.5412040693590842,2.2544371792218043,median,minmax,SMOTE,LR
160,"var2,var4",0.9573431802650696,0.9365254819206484,0.9463805593045672,0.6542362537704011,2.557959993340038,median,minmax,SMOTE,LR
161,"var2,var5",0.951772181678558,0.6371568775226515,0.7576512088045643,0.5367306891185019,2.246154079601624,median,minmax,SMOTE,LR
162,"var2,var6",0.9517702266766572,0.6371066338407945,0.7576139998932608,0.5376938780591319,2.24707810462905,median,minmax,SMOTE,LR
163,"var2,var7",0.9517822429013456,0.9499405449764692,0.9508591248920366,0.5305828452249475,2.43322421301833,median,minmax,SMOTE,LR
164,"var2,var8",0.9509828831982512,0.8315999263092666,0.8860186026808239,0.5588932850116999,2.395894770890775,median,minmax,SMOTE,LR
165,"var3,var4",0.9573431802650696,0.9365254819206484,0.9463805593045672,0.644493533839057,2.548217273408694,median,minmax,SMOTE,LR
166,"var3,var5",0.9514024813496208,0.8214507025741513,0.8800968638115041,0.5115357226582831,2.3430350678194083,median,minmax,SMOTE,LR
167,"var3,var6",0.9514013794126804,0.8214172067862466,0.8800768774170562,0.5125056594555455,2.3439839162852816,median,minmax,SMOTE,LR
168,"var3,var7",0.9517822429013456,0.9499405449764692,0.9508591248920366,0.5206205006810676,2.4232618684744502,median,minmax,SMOTE,LR
169,"var3,var8",0.9509801279681548,0.8315161868395049,0.8859692348974698,0.5579137470441741,2.394863109909799,median,minmax,SMOTE,LR
170,"var4,var5",0.9573431802650696,0.9365254819206484,0.9463805593045672,0.6454044887317582,2.5491282283013947,median,minmax,SMOTE,LR
171,"var4,var6",0.9573431802650696,0.9365254819206484,0.9463805593045672,0.6382636226627105,2.5419873622323474,median,minmax,SMOTE,LR
172,"var4,var7",0.9571057757362156,0.9280510475807668,0.9416910483574396,0.6494071987814325,2.548204022875088,median,minmax,SMOTE,LR
173,"var4,var8",0.9571820653930906,0.930312013264332,0.9429496925747796,0.6698351007923837,2.569966858760254,median,minmax,SMOTE,LR
174,"var5,var6",0.9506160189630803,0.9749953943291632,0.9626513780159688,0.48942473377433293,2.402692130753382,median,minmax,SMOTE,LR
175,"var5,var7",0.9517822429013456,0.9499405449764692,0.9508591248920366,0.5204804812177869,2.423121849011169,median,minmax,SMOTE,LR
176,"var5,var8",0.9509795769086952,0.8314994389455526,0.8859593608577467,0.5529079994580546,2.3898469372244966,median,minmax,SMOTE,LR
177,"var6,var7",0.9517822429013456,0.9499405449764692,0.9508591248920366,0.5064311733350294,2.4090725411284124,median,minmax,SMOTE,LR
178,"var6,var8",0.9509795769086952,0.8314994389455526,0.8859593608577467,0.5489509481791303,2.3858898859455717,median,minmax,SMOTE,LR
179,"var7,var8",0.9509585182944104,0.8410289906044315,0.8914992193305378,0.549607871868914,2.3920656094938617,median,minmax,SMOTE,LR
180,var1,0.956738396879687,0.4709675258336264,0.6179834671480304,0.5649602639259883,2.139682127953706,median,minmax,SMOTE,DT
181,var2,0.9538029918100114,0.7558826977507579,0.8397284067046129,0.5267345477649764,2.3202659462796005,median,minmax,SMOTE,DT
182,var3,0.9521551081123144,0.8551977088881073,0.8998482947794868,0.5042830998877911,2.3562865027795916,median,minmax,SMOTE,DT
183,var4,0.9657875842824788,0.29129611951297124,0.4222868970959232,0.6404150786672375,2.028489560045639,median,minmax,SMOTE,DT
184,var5,0.9508853872936622,0.9689829004002748,0.9597694169525662,0.5050222404292267,2.415677044675455,median,minmax,SMOTE,DT
185,var6,0.9506139772761444,0.9749116548594016,0.9626095132173494,0.4999484677751821,2.413171958268676,median,minmax,SMOTE,DT
186,var7,0.9517566850023056,0.9562377531025472,0.9539823634866316,0.5114905413573545,2.417229589846292,median,minmax,SMOTE,DT
187,var8,0.9515874284516659,0.8822790534090338,0.9149430134112184,0.517352116206076,2.3838825580689607,median,minmax,SMOTE,DT
188,"var1,var2",0.9558034812681582,0.4981158619303623,0.6431261164597829,0.5499415715002198,2.148871169228161,median,minmax,SMOTE,DT
189,"var1,var3",0.9534544829661052,0.8882915473379223,0.9187481756235766,0.5466775590380505,2.418880217627732,median,minmax,SMOTE,DT
